grid_id,fit_eligible,qa_score,center_lon,center_lat,archived_uwg_treecover,corrected_uwg_treecover,delta_uwg_treecover,archived_uwg_grasscover,corrected_uwg_grasscover,delta_uwg_grasscover,canopy_area_delta_m2,archived_k4,corrected_fixed_k4,archived_k7,corrected_fixed_k7,archived_k8,corrected_fixed_k8
2757,True,0,7.693794815597225,45.04095957153369,0.0,0.0,0.0,0.4411143599332804,0.4411143599332804,0.0,0.0,0.0,0,1.0,1,2.0,2
2758,True,0,7.695064155686236,45.040974088419105,0.0,0.0,0.0,0.4384745497811019,0.4384745497811019,0.0,0.0,0.0,0,1.0,1,2.0,2
2759,True,0,7.696333496737831,45.040988591200154,0.0,0.0,0.0,0.4188720269353855,0.4188720269353855,0.0,0.0,0.0,0,1.0,1,2.0,2
2760,True,0,7.697602838751086,45.041003079876866,0.0,0.0,0.0,0.3460512009113904,0.3460512009113904,0.0,0.0,0.0,0,1.0,1,2.0,2
2761,False,1,7.698872181725055,45.04101755444916,0.0,0.0,0.0,0.3144813881450574,0.3144813881450574,0.0,0.0,0.0,0,1.0,1,2.0,2
2762,True,0,7.700141525658811,45.04103201491708,0.0,0.0,0.0,0.3854716275530621,0.3854716275530621,0.0,0.0,0.0,0,1.0,1,2.0,2
2763,True,0,7.701410870551417,45.04104646128057,0.0,0.0,0.0,0.4500070544894206,0.4500070544894206,0.0,0.0,0.0,0,1.0,1,2.0,2
2764,True,0,7.70268021640193,45.04106089353954,0.0,0.0,0.0,0.4779181037486099,0.4779181037486099,0.0,0.0,0.0,0,1.0,1,2.0,2
2765,True,0,7.703949563209429,45.041075311694,0.0,0.0,0.0,0.5026847712174307,0.5026847712174307,0.0,0.0,0.0,0,1.0,1,2.0,2
2766,True,0,7.705218910972965,45.041089715743965,0.0,0.0,0.0,0.4684072171394641,0.4684072171394641,0.0,0.0,0.0,0,1.0,1,2.0,2
2767,True,0,7.706488259691616,45.04110410568937,0.0,0.0,0.0,0.3612683780395788,0.3612683780395788,0.0,0.0,0.0,0,1.0,1,2.0,2
2768,True,0,7.707757609364442,45.041118481530184,0.0,0.0,0.0,0.2389524883128032,0.2389524883128032,0.0,0.0,0.0,0,0.0,0,0.0,0
2769,True,0,7.709026959990504,45.04113284326639,0.0,0.0,0.0,0.1576936806824308,0.1576936806824308,0.0,0.0,1.0,1,0.0,0,0.0,0
2770,True,0,7.710296311568873,45.041147190897966,0.0,0.0,0.0,0.118709097564654,0.118709097564654,0.0,0.0,1.0,1,0.0,0,0.0,0
2771,True,0,7.711565664098613,45.04116152442485,0.0,0.0,0.0,0.1219007404114446,0.1219007404114446,0.0,0.0,1.0,1,0.0,0,0.0,0
2772,True,0,7.712835017578785,45.04117584384704,0.0,0.0,0.0,0.2025067737190254,0.2025067737190254,0.0,0.0,1.0,1,0.0,0,0.0,0
2773,True,0,7.71410437200846,45.041190149164535,0.0,0.0,0.0,0.3119366777347509,0.3119366777347509,0.0,0.0,0.0,0,1.0,1,2.0,2
2774,True,0,7.715373727386696,45.04120444037725,0.0,0.0,0.0,0.4161497358431535,0.4161497358431535,0.0,0.0,0.0,0,1.0,1,2.0,2
2775,True,0,7.716643083712564,45.041218717485194,0.0,0.0,0.0,0.4720764696062661,0.4720764696062661,0.0,0.0,0.0,0,1.0,1,2.0,2
2776,True,0,7.717912440985128,45.04123298048832,0.0,0.0,0.0,0.5359643777894281,0.5359643777894281,0.0,0.0,0.0,0,1.0,1,2.0,2
2777,True,0,7.719181799203451,45.041247229386606,0.0,0.0,0.0,0.5289634380769905,0.5289634380769905,0.0,0.0,0.0,0,1.0,1,2.0,2
2778,True,0,7.720451158366598,45.041261464180046,0.0,0.0,0.0,0.4855663618158022,0.4855663618158022,0.0,0.0,0.0,0,1.0,1,2.0,2
2779,True,0,7.721720518473634,45.04127568486857,0.0,0.0,0.0,0.4389232849429336,0.4389232849429336,0.0,0.0,0.0,0,1.0,1,2.0,2
2780,True,0,7.72298987952363,45.041289891452195,0.0,0.0,0.0,0.4015606400781342,0.4015606400781342,0.0,0.0,0.0,0,1.0,1,2.0,2
2781,True,0,7.724259241515643,45.04130408393086,0.0,0.0,0.0,0.3903120338701536,0.3903120338701536,0.0,0.0,0.0,0,1.0,1,2.0,2
2782,True,0,7.725528604448743,45.04131826230455,0.0,0.0,0.0,0.3930562432638356,0.3930562432638356,0.0,0.0,0.0,0,1.0,1,2.0,2
2783,True,0,7.726797968321995,45.04133242657324,0.0,0.0,0.0,0.4001476140990938,0.4001476140990938,0.0,0.0,0.0,0,1.0,1,2.0,2
2784,True,0,7.72806733313446,45.041346576736906,0.0,0.0,0.0,0.4177699234868277,0.4177699234868277,0.0,0.0,0.0,0,1.0,1,2.0,2
2785,True,0,7.729336698885208,45.04136071279552,0.0,0.0,0.0,0.4582046089557309,0.4582046089557309,0.0,0.0,0.0,0,1.0,1,2.0,2
2786,True,0,7.730606065573296,45.041374834749014,0.0,0.0,0.0,0.3940392465531804,0.3940392465531804,0.0,0.0,0.0,0,1.0,1,2.0,2
2787,False,1,7.7318754331978,45.041388942597415,0.0,0.0,0.0,0.3752134962959963,0.3752134962959963,0.0,0.0,0.0,0,1.0,1,2.0,2
2788,False,1,7.733144801757778,45.041403036340675,0.0,0.0,0.0,0.3259947885714763,0.3259947885714763,0.0,0.0,0.0,0,1.0,1,2.0,2
2789,False,1,7.734414171252297,45.04141711597877,0.0,0.0,0.0,0.2528510976086341,0.2528510976086341,0.0,0.0,0.0,0,0.0,0,0.0,0
2790,False,1,7.735683541680419,45.04143118151165,0.0,0.0,0.0,0.1757112253591073,0.1757112253591073,0.0,0.0,1.0,1,0.0,0,0.0,0
2791,False,1,7.579535990789364,45.04049519042797,0.0,0.0,0.0,0.0797406107958423,0.0797406107958423,0.0,0.0,1.0,1,0.0,0,0.0,0
2792,False,1,7.580805260301628,45.040510977075975,0.0,0.0,0.0,0.0882957839114642,0.0882957839114642,0.0,0.0,1.0,1,0.0,0,0.0,0
2793,False,1,7.582074530860663,45.04052674962192,0.0,0.0,0.0,0.094192498804434,0.094192498804434,0.0,0.0,1.0,1,0.0,0,0.0,0
2794,False,1,7.583343802465525,45.04054250806568,0.0,0.0,0.0,0.0874514757225152,0.0874514757225152,0.0,0.0,1.0,1,0.0,0,0.0,0
2795,False,1,7.584613075115292,45.0405582524073,0.0,0.0,0.0,0.0641317547512402,0.0641317547512402,0.0,0.0,1.0,1,0.0,0,0.0,0
2796,False,1,7.585882348809018,45.04057398264671,0.0,0.0,0.0,0.0378202080334361,0.0378202080334361,0.0,0.0,1.0,1,0.0,0,0.0,0
2797,False,1,7.587151623545773,45.0405896987839,0.000562631297922,0.0005626312979220184,1.8431436932253575e-17,0.0372033607582753,0.03720336075827538,7.632783294297951e-17,0.0,1.0,1,0.0,0,0.0,0
2798,False,1,7.588420899324625,45.04060540081884,0.0057841593177758,0.005784159317775832,3.209238430557093e-17,0.0412217343239884,0.04122173432398837,-3.469446951953614e-17,-2.2737367544323206e-13,1.0,1,0.0,0,0.0,0
2799,False,1,7.589690176144634,45.040621088751486,0.0095023945667882,0.009502394566788207,6.938893903907228e-18,0.1017247334604003,0.10172473346040029,-1.3877787807814457e-17,0.0,1.0,1,0.0,0,0.0,0
2800,False,1,7.590959454004873,45.040636762581805,0.0095402990072838,0.009540299007283816,1.5612511283791264e-17,0.2018307486684777,0.2018307486684777,0.0,0.0,1.0,1,0.0,0,0.0,0
2801,False,1,7.592228732904402,45.04065242230976,0.0095402990072838,0.009540299007283816,1.5612511283791264e-17,0.2806759590469735,0.28067595904697357,5.551115123125783e-17,-4.547473508864641e-13,0.0,0,1.0,1,2.0,2
2802,False,1,7.593498012842287,45.04066806793537,0.0089776677093617,0.008977667709361798,9.8879238130678e-17,0.3098172879509652,0.3098172879509652,0.0,0.0,0.0,0,1.0,1,2.0,2
2803,False,1,7.617614527706872,45.040962655328656,0.0323924426103822,0.03239244261038228,8.326672684688674e-17,0.1725433215567176,0.17254332155671764,5.551115123125783e-17,-4.547473508864641e-12,2.0,2,3.0,3,4.0,4
2804,False,1,7.618883828215631,45.040978018900255,0.0387025670466122,0.03870256704661221,6.938893903907228e-18,0.2151426301417605,0.21514263014176047,-2.7755575615628914e-17,-9.094947017729282e-12,2.0,2,4.0,4,5.0,5
2805,False,1,7.620153129743116,45.04099336836878,0.0527473469510486,0.052747346951048615,1.3877787807814457e-17,0.2460277003885889,0.246027700388589,1.1102230246251565e-16,-9.094947017729282e-12,2.0,2,4.0,4,5.0,5
2806,False,1,7.621422432288398,45.04100870373429,0.062716073466961,0.06271607346696104,4.163336342344337e-17,0.2370538889183896,0.23705388891838966,5.551115123125783e-17,-1.0913936421275139e-11,2.0,2,2.0,2,3.0,3
2807,True,0,7.622691735850544,45.04102402499676,0.0588886476553785,0.058888647655378414,-8.326672684688674e-17,0.2512020755874564,0.25120207558745644,5.551115123125783e-17,-2.1827872842550278e-11,2.0,2,2.0,2,3.0,3
2808,True,0,7.62396104042861,45.04103933215606,0.0620349107156099,0.06203491071560979,-1.1102230246251565e-16,0.2234957498418896,0.2234957498418898,1.942890293094024e-16,-3.637978807091713e-11,2.0,2,2.0,2,3.0,3
2809,True,0,7.625230346021673,45.04105462521226,0.0692275968691994,0.06922759686919942,2.7755575615628914e-17,0.2426331039596866,0.24263310395968657,-2.7755575615628914e-17,-1.0913936421275139e-11,2.0,2,4.0,4,3.0,3
2810,True,0,7.626499652628791,45.04106990416528,0.0602209008775217,0.06022090087752172,2.0816681711721685e-17,0.2297108413335216,0.22971084133352157,-2.7755575615628914e-17,7.275957614183426e-12,2.0,2,4.0,4,5.0,5
2811,True,0,7.627768960249032,45.0410851690151,0.051615976084376,0.051615976084376104,1.0408340855860843e-16,0.2093302942009468,0.2093302942009467,-8.326672684688674e-17,9.094947017729282e-12,2.0,2,4.0,4,5.0,5
2812,True,0,7.629038268881461,45.0411004197617,0.0500932930790528,0.05009329307905306,2.5673907444456745e-16,0.1793409575146668,0.17934095751466664,-1.6653345369377348e-16,4.547473508864641e-11,3.0,3,4.0,4,5.0,5
2813,True,0,7.630307578525143,45.04111565640505,0.0558241689448818,0.05582416894488211,3.122502256758253e-16,0.1511142250110047,0.1511142250110044,-2.7755575615628914e-16,5.638867150992155e-11,2.0,2,4.0,4,5.0,5
2814,True,0,7.631576889179141,45.0411308789451,0.0602866877847402,0.06028668778474046,2.5673907444456745e-16,0.0760752006128501,0.07607520061284985,-2.498001805406602e-16,5.093170329928398e-11,3.0,3,4.0,4,5.0,5
2815,True,0,7.632846200842525,45.04114608738182,0.0635703513999395,0.0635703513999398,3.0531133177191805e-16,0.0680200208542913,0.06802002085429099,-3.191891195797325e-16,6.002665031701326e-11,3.0,3,4.0,4,5.0,5
2816,True,0,7.634115513514357,45.04116128171521,0.0854594927847668,0.08545949278476718,3.7470027081099033e-16,0.0525627633041155,0.05256276330411512,-3.8163916471489756e-16,9.458744898438454e-11,2.0,2,4.0,4,5.0,5
2817,True,0,7.635384827193701,45.04117646194523,0.1027605423721785,0.10276054237217896,4.579669976578771e-16,0.0473313744163914,0.04733137441639104,-3.608224830031759e-16,1.0550138540565968e-10,2.0,2,4.0,4,5.0,5
2818,True,0,7.636654141879627,45.04119162807184,0.0930910012339328,0.09309100123393316,3.608224830031759e-16,0.0462065392376629,0.04620653923766263,-2.706168622523819e-16,7.639755494892597e-11,2.0,2,4.0,4,5.0,5
2819,True,0,7.637923457571198,45.041206780095,0.0857956458337709,0.08579564583377133,4.3021142204224816e-16,0.0753178179615875,0.07531781796158707,-4.3021142204224816e-16,9.822542779147625e-11,2.0,2,4.0,4,5.0,5
2820,True,0,7.639192774267478,45.0412219180147,0.0936776701469313,0.09367767014654446,-3.86843335142828e-13,0.0698518294327757,0.06985182943316265,3.869543574452905e-13,-9.67120286077261e-08,2.0,2,4.0,4,5.0,5
2821,True,0,7.640462091967539,45.04123704183093,0.0732858655902432,0.07328586558985628,-3.8691272408186705e-13,0.0770396051173507,0.07703960511773772,3.8702374638432957e-13,-9.673749445937574e-08,3.0,3,4.0,4,5.0,5
2822,True,0,7.641731410670435,45.04125215154362,0.0543287775491744,0.05432877754878742,-3.8698211302090613e-13,0.0709494707323244,0.07094947073271146,3.87065379747753e-13,-9.675750334281474e-08,3.0,3,5.0,5,5.0,5
2823,True,0,7.64300073037524,45.041267247152746,0.0495237617126789,0.049523761712291975,-3.8692660186967487e-13,0.0654984848213212,0.06549848482170813,3.8692660186967487e-13,-9.673385648056865e-08,3.0,3,5.0,5,5.0,5
2824,True,0,7.644270051081012,45.0412823286583,0.054240723762925,0.05424072376253783,-3.871694631563116e-13,0.0524831351827737,0.05248313518316097,3.8727354656487023e-13,-9.681389201432467e-08,3.0,3,5.0,5,5.0,5
2825,True,0,7.64553937278682,45.041297396060216,0.0554056132695004,0.055405613269500435,3.469446951953614e-17,0.0401557340363668,0.04015573403636676,-3.469446951953614e-17,9.094947017729282e-12,3.0,3,5.0,5,5.0,5
2826,True,0,7.646808695491735,45.04131244935853,0.0538742496256957,0.05387424962569587,1.6653345369377348e-16,0.0249084548696267,0.024908454869626534,-1.6653345369377348e-16,4.001776687800884e-11,3.0,3,5.0,5,5.0,5
2827,True,0,7.648078019194815,45.041327488553144,0.0516593108850019,0.051659310885001905,6.938893903907228e-18,0.0164052504625545,0.01640525046255449,-1.0408340855860843e-17,-3.637978807091713e-12,3.0,3,5.0,5,5.0,5
2828,True,0,7.649347343895126,45.041342513644054,0.0462865299780761,0.04628652997807646,3.608224830031759e-16,0.0211095431570505,0.021109543157050242,-2.5673907444456745e-16,6.730260793119669e-11,3.0,3,5.0,5,5.0,5
2829,True,0,7.650616669591738,45.04135752463125,0.0455176272799761,0.04551762727997638,2.7755575615628914e-16,0.0411337846445076,0.041133784644507315,-2.8449465006019636e-16,5.093170329928398e-11,3.0,3,3.0,3,5.0,5
2830,True,0,7.651885996283712,45.041372521514674,0.0589841429889176,0.05898414298891765,5.551115123125783e-17,0.0594528793687667,0.05945287936876665,-4.85722573273506e-17,1.0913936421275139e-11,2.0,2,4.0,4,3.0,3
2831,True,0,7.653155323970111,45.0413875042943,0.0753003845806714,0.07530038458067109,-3.0531133177191805e-16,0.0479740302221573,0.04797403022215761,3.122502256758253e-16,-7.639755494892597e-11,2.0,2,4.0,4,3.0,3
2832,True,0,7.654424652650004,45.041402472970155,0.0875286069792261,0.087528606979226,-9.71445146547012e-17,0.0407869268911254,0.040786926891125494,9.71445146547012e-17,-3.2741809263825417e-11,2.0,2,4.0,4,3.0,3
2833,True,0,7.655693982322457,45.04141742754213,0.1011251815471851,0.10112518154718517,6.938893903907228e-17,0.0165524610586785,0.016552461058678428,-7.28583859910259e-17,1.4551915228366852e-11,2.0,2,4.0,4,3.0,3
2834,True,0,7.656963312986535,45.041432368010206,0.0967768254452562,0.09677682544525643,2.220446049250313e-16,0.0050590042941007,0.005059004294100569,-1.3097162243624894e-16,5.093170329928398e-11,2.0,2,4.0,4,5.0,5
2835,True,0,7.658232644641298,45.04144729437439,0.0690948997586892,0.0690948997586898,6.106226635438361e-16,0.0,0.0,0.0,1.4551915228366852e-10,3.0,3,4.0,4,5.0,5
2836,True,0,7.659501977285819,45.041462206634655,0.0449376634032259,0.04493766340322676,8.604228440844963e-16,0.0288555379228187,0.028855537922817837,-8.638922910364499e-16,2.1464074961841106e-10,3.0,3,5.0,5,6.0,6
2837,True,0,7.660771310919159,45.04147710479095,0.0298273773383059,0.02982737733830698,1.078998002057574e-15,0.0702512072001698,0.07025120720016882,-9.71445146547012e-16,2.546585164964199e-10,3.0,3,5.0,5,6.0,6
2838,True,0,7.662040645540383,45.04149198884324,0.0144576317631633,0.014457631763163956,6.557254739192331e-16,0.1206270569363497,0.12062705693634913,-5.689893001203927e-16,1.5143086784519255e-10,3.0,3,5.0,5,4.0,4
2839,True,0,7.663309981148557,45.04150685879151,0.0041879544834301,0.0041879544834308325,7.32920668600201e-16,0.1296267547622824,0.12962675476228167,-7.216449660063518e-16,1.6279955161735415e-10,3.0,3,3.0,3,4.0,4
2840,True,0,7.664579317742746,45.041521714635714,0.0005014898699714,0.0005014898699717596,3.596298606134418e-16,0.1280661046488798,0.12806610464887944,-3.608224830031759e-16,7.327116691158153e-11,1.0,1,3.0,3,4.0,4
2841,True,0,7.665848655322012,45.04153655637586,0.0011551765382683,0.0011551765382685699,2.697495005143935e-16,0.1103281831982086,0.11032818319820832,-2.7755575615628914e-16,6.59383658785373e-11,1.0,1,3.0,3,4.0,4
2842,True,0,7.667117993885428,45.0415513840119,0.0044342327770326,0.004434232777033001,4.0072112295064244e-16,0.079587653584012,0.0795876535840116,-4.0245584642661925e-16,8.276401786133647e-11,3.0,3,3.0,3,4.0,4
2843,True,0,7.6683873334320545,45.041566197543794,0.0179144904840395,0.017914490484039765,2.636779683484747e-16,0.0384151088255957,0.03841510882559553,-1.6653345369377348e-16,5.638867150992155e-11,3.0,3,5.0,5,6.0,6
2844,True,0,7.669656673960955,45.0415809969715,0.0199462999628915,0.019946299962891732,2.3245294578089215e-16,0.0232275086456407,0.023227508645640466,-2.3592239273284576e-16,4.729372449219227e-11,3.0,3,5.0,5,6.0,6
2845,True,0,7.6709260154712,45.041595782295026,0.023759963192077,0.023759963192077353,3.5388358909926865e-16,0.0155686791855633,0.01556867918556305,-2.498001805406602e-16,7.09405867382884e-11,3.0,3,5.0,5,6.0,6
2846,True,0,7.6721953579618445,45.041610553514325,0.0248922222750348,0.02489222227503499,1.9081958235744878e-16,0.0235095868815036,0.023509586881503407,-1.9081958235744878e-16,4.18367562815547e-11,3.0,3,5.0,5,6.0,6
2847,True,0,7.673464701431966,45.04162531062936,0.0286165497016218,0.028616549701621755,-4.5102810375396984e-17,0.0179796748013678,0.017979674801367845,4.5102810375396984e-17,-2.1827872842550278e-11,3.0,3,5.0,5,6.0,6
2848,True,0,7.674734045880618,45.04164005364012,0.0365960005456149,0.03659600054561486,-3.469446951953614e-17,0.0177653178840314,0.01776531788403144,4.163336342344337e-17,-1.6370904631912708e-11,3.0,3,5.0,5,6.0,6
2849,True,0,7.676003391306876,45.04165478254658,0.0508697093089313,0.050869709308931595,2.914335439641036e-16,0.035974656675679,0.03597465667567871,-2.914335439641036e-16,7.09405867382884e-11,3.0,3,5.0,5,5.0,5
2850,True,0,7.677272737709804,45.041669497348686,0.0801273779667249,0.08012737796672527,3.7470027081099033e-16,0.0453119554898928,0.04531195548989243,-3.677613769070831e-16,8.731149137020111e-11,2.0,2,4.0,4,5.0,5
2851,True,0,7.678542085088459,45.0416841980464,0.1197327685392988,0.11973276853929878,-2.7755575615628914e-17,0.0488982238866203,0.04889822388662034,3.469446951953614e-17,-1.0913936421275139e-11,2.0,2,4.0,4,3.0,3
2852,True,0,7.679811433441911,45.04169888463976,0.1374350714343728,0.13743507143437256,-2.498001805406602e-16,0.0640205127681325,0.06402051276813275,2.498001805406602e-16,-5.820766091346741e-11,2.0,2,2.0,2,3.0,3
2853,True,0,7.681080782769226,45.04171355712864,0.1217029154506058,0.12170291545060556,-2.3592239273284576e-16,0.0810591568243972,0.08105915682439745,2.498001805406602e-16,-5.820766091346741e-11,2.0,2,2.0,2,3.0,3
2854,True,0,7.682350133069471,45.04172821551312,0.1057104162198113,0.10571041621981049,-8.049116928532385e-16,0.1053162609961886,0.1053162609961895,9.020562075079397e-16,-2.1100277081131935e-10,2.0,2,2.0,2,3.0,3
2855,True,0,7.683619484341708,45.04174285979307,0.0726390843328322,0.0726390843328312,-9.992007221626409e-16,0.1768400805410224,0.1768400805410234,9.992007221626409e-16,-2.473825588822365e-10,2.0,2,2.0,2,3.0,3
2856,True,0,7.684888836585,45.041757489968525,0.031134832263345,0.031134832263344434,-5.655198531684391e-16,0.2373642784434389,0.23736427844343946,5.551115123125783e-16,-1.4370016288012266e-10,1.0,1,3.0,3,4.0,4
2857,True,0,7.686158189798413,45.041772106039424,0.0060405715786068,0.006040571578606498,-3.0270924655795284e-16,0.3112644123163945,0.3112644123163949,3.885780586188048e-16,-8.958522812463343e-11,0.0,0,1.0,1,2.0,2
2858,True,0,7.687427543981021,45.041786708005766,0.0003130190113739,0.00031301901137363163,-2.683942477987866e-16,0.405176606363591,0.40517660636359126,2.7755575615628914e-16,-7.104006272129482e-11,0.0,0,1.0,1,2.0,2
2859,False,1,7.6886968991318785,45.04180129586751,0.0,0.0,0.0,0.4259561639933276,0.4259561639933276,0.0,0.0,0.0,0,1.0,1,2.0,2
2860,True,0,7.689966255250051,45.04181586962463,0.0,0.0,0.0,0.4299022962031538,0.4299022962031538,0.0,0.0,0.0,0,1.0,1,2.0,2
2861,True,0,7.691235612334612,45.04183042927709,0.0,0.0,0.0,0.4610534583642401,0.4610534583642401,0.0,0.0,0.0,0,1.0,1,2.0,2
2862,True,0,7.692504970384619,45.04184497482485,0.0,0.0,0.0,0.4915513622103143,0.4915513622103143,0.0,0.0,0.0,0,1.0,1,2.0,2
2863,True,0,7.69377432939914,45.041859506267926,0.0,0.0,0.0,0.4409501596286,0.4409501596286,0.0,0.0,0.0,0,1.0,1,2.0,2
2864,True,0,7.695043689377237,45.04187402360623,0.0,0.0,0.0,0.4255513459026716,0.4255513459026716,0.0,0.0,0.0,0,1.0,1,2.0,2
2865,True,0,7.696313050317983,45.041888526839784,0.0,0.0,0.0,0.4045369596388308,0.4045369596388308,0.0,0.0,0.0,0,1.0,1,2.0,2
2866,True,0,7.697582412220431,45.041903015968515,0.0,0.0,0.0,0.3521128906936017,0.3521128906936017,0.0,0.0,0.0,0,1.0,1,2.0,2
2867,False,1,7.698851775083657,45.04191749099245,0.0,0.0,0.0,0.3249858118532283,0.3249858118532283,0.0,0.0,0.0,0,1.0,1,2.0,2
2868,False,1,7.700121138906719,45.0419319519115,0.0,0.0,0.0,0.3891777904151741,0.3891777904151741,0.0,0.0,0.0,0,1.0,1,2.0,2
2869,True,0,7.701390503688688,45.041946398725685,0.0,0.0,0.0,0.4440280270138096,0.4440280270138096,0.0,0.0,0.0,0,1.0,1,2.0,2
2870,True,0,7.702659869428626,45.04196083143496,0.0,0.0,0.0,0.4262956479780942,0.4262956479780942,0.0,0.0,0.0,0,1.0,1,2.0,2
2871,False,1,7.703929236125597,45.041975250039286,0.0,0.0,0.0,0.3928975855622297,0.3928975855622297,0.0,0.0,0.0,0,1.0,1,2.0,2
2872,True,0,7.7051986037786655,45.04198965453864,0.0,0.0,0.0,0.3314848177872291,0.3314848177872291,0.0,0.0,0.0,0,1.0,1,2.0,2
2873,True,0,7.706467972386901,45.04200404493299,0.0,0.0,0.0,0.2096711179930132,0.2096711179930132,0.0,0.0,1.0,1,0.0,0,0.0,0
2874,True,0,7.707737341949364,45.042018421222366,0.0,0.0,0.0,0.1047794569029574,0.1047794569029574,0.0,0.0,1.0,1,0.0,0,0.0,0
2875,True,0,7.709006712465123,45.042032783406626,0.0,0.0,0.0,0.0729836415736244,0.0729836415736244,0.0,0.0,1.0,1,0.0,0,0.0,0
2876,True,0,7.710276083933238,45.042047131485845,0.0,0.0,0.0,0.0835319446115628,0.0835319446115628,0.0,0.0,1.0,1,0.0,0,0.0,0
2877,True,0,7.711545456352784,45.04206146545995,0.0,0.0,0.0,0.1190370029425996,0.1190370029425996,0.0,0.0,1.0,1,0.0,0,0.0,0
2878,True,0,7.71281482972281,45.0420757853289,0.0,0.0,0.0,0.2126648279012933,0.2126648279012933,0.0,0.0,1.0,1,0.0,0,0.0,0
2879,True,0,7.7140842040424,45.0420900910927,0.0,0.0,0.0,0.3160620967100356,0.3160620967100356,0.0,0.0,0.0,0,1.0,1,2.0,2
2880,True,0,7.715353579310602,45.042104382751305,0.0,0.0,0.0,0.3935634741036116,0.3935634741036116,0.0,0.0,0.0,0,1.0,1,2.0,2
2881,True,0,7.716622955526489,45.04211866030468,0.0,0.0,0.0,0.4506903174913148,0.4506903174913148,0.0,0.0,0.0,0,1.0,1,2.0,2
2882,True,0,7.717892332689127,45.04213292375282,0.0,0.0,0.0,0.5151902981343347,0.5151902981343347,0.0,0.0,0.0,0,1.0,1,2.0,2
2883,True,0,7.719161710797579,45.04214717309567,0.0,0.0,0.0,0.5438064253904797,0.5438064253904797,0.0,0.0,0.0,0,1.0,1,2.0,2
2884,True,0,7.720431089850909,45.04216140833323,0.0,0.0,0.0,0.5357889401403018,0.5357889401403018,0.0,0.0,0.0,0,1.0,1,2.0,2
2885,True,0,7.721700469848189,45.04217562946545,0.0,0.0,0.0,0.5067508256057375,0.5067508256057375,0.0,0.0,0.0,0,1.0,1,2.0,2
2886,True,0,7.722969850788472,45.0421898364923,0.0,0.0,0.0,0.452984361482295,0.452984361482295,0.0,0.0,0.0,0,1.0,1,2.0,2
2887,True,0,7.724239232670833,45.04220402941378,0.0,0.0,0.0,0.4127467351269137,0.4127467351269137,0.0,0.0,0.0,0,1.0,1,2.0,2
2888,True,0,7.725508615494334,45.04221820822982,0.0,0.0,0.0,0.3851187021370125,0.3851187021370125,0.0,0.0,0.0,0,1.0,1,2.0,2
2889,True,0,7.726777999258038,45.04223237294045,0.0,0.0,0.0,0.3585128881593661,0.3585128881593661,0.0,0.0,0.0,0,1.0,1,2.0,2
2890,True,0,7.728047383961012,45.04224652354559,0.0,0.0,0.0,0.3743964444717197,0.3743964444717197,0.0,0.0,0.0,0,1.0,1,2.0,2
2891,True,0,7.729316769602318,45.04226066004524,0.0,0.0,0.0,0.4087231407219321,0.4087231407219321,0.0,0.0,0.0,0,1.0,1,2.0,2
2892,True,0,7.730586156181027,45.04227478243938,0.0,0.0,0.0,0.361665143293381,0.361665143293381,0.0,0.0,0.0,0,1.0,1,2.0,2
2893,False,1,7.731855543696199,45.04228889072793,0.0,0.0,0.0,0.3277872794791376,0.3277872794791376,0.0,0.0,0.0,0,1.0,1,2.0,2
2894,False,1,7.733124932146899,45.0423029849109,0.0,0.0,0.0,0.2843733553428757,0.2843733553428757,0.0,0.0,0.0,0,1.0,1,2.0,2
2895,False,1,7.734394321532191,45.04231706498827,0.0,0.0,0.0,0.2106003532067795,0.2106003532067795,0.0,0.0,1.0,1,0.0,0,0.0,0
2896,False,1,7.735663711851145,45.042331130960015,0.0,0.0,0.0,0.1452392936542808,0.1452392936542808,0.0,0.0,1.0,1,0.0,0,0.0,0
2897,False,1,7.7369331031028254,45.04234518282609,0.0,0.0,0.0,0.1018753378453831,0.1018753378453831,0.0,0.0,1.0,1,0.0,0,0.0,0
2898,False,1,7.579513713758611,45.04139508244717,0.0,0.0,0.0,0.084305904769294,0.084305904769294,0.0,0.0,1.0,1,0.0,0,0.0,0
2899,False,1,7.580783003155707,45.04141086958772,0.0,0.0,0.0,0.0928365406836314,0.0928365406836314,0.0,0.0,1.0,1,0.0,0,0.0,0
2900,False,1,7.582052293599631,45.04142664262571,0.0,0.0,0.0,0.0902352361291896,0.0902352361291896,0.0,0.0,1.0,1,0.0,0,0.0,0
2901,False,1,7.583321585089444,45.041442401561135,0.0,0.0,0.0,0.0839406126990556,0.0839406126990556,0.0,0.0,1.0,1,0.0,0,0.0,0
2902,False,1,7.584590877624222,45.04145814639394,0.0,0.0,0.0,0.0840797753750549,0.0840797753750549,0.0,0.0,1.0,1,0.0,0,0.0,0
2903,False,1,7.585860171203016,45.041473877124126,0.0,0.0,0.0,0.0518418888999167,0.0518418888999167,0.0,0.0,1.0,1,0.0,0,0.0,0
2904,False,1,7.587129465824907,45.04148959375165,0.0,0.0,0.0,0.056663648949002,0.056663648949002,0.0,0.0,1.0,1,0.0,0,0.0,0
2905,False,1,7.588398761488947,45.04150529627646,0.0016477713247798,0.0016477713247798674,6.743737512859838e-17,0.0602970888010755,0.06029708880107553,2.7755575615628914e-17,-2.2737367544323206e-13,1.0,1,0.0,0,0.0,0
